PartID,PricePerGB,Capacity,FormFactor,Interface,Cache,Type
f80cf82a-7f7c-46e3-8c9b-02ebdcf8278c,0.133,128.0,2.5,SATA 6.0 Gb/s,,SSD
36589761-1b00-43c1-a60d-37f19350d353,0.016,12000.0,3.5,SATA 6.0 Gb/s,256.0,7200
143f1418-937f-40e8-b760-cab65640aad3,0.07,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
7ae75229-5426-46ae-a005-66f32cc2a231,0.037,3000.0,3.5,SATA 6.0 Gb/s,64.0,7200
96a87026-7a99-4e71-9cd5-e6aa15167df5,0.045,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3985e066-89ba-4a82-847d-705bd8e733bd,0.017,4000.0,3.5,SATA 6.0 Gb/s,64.0,5400
04cd01ca-b3dc-4bf0-851d-ff3c3b7cfd84,0.07,1000.0,2.5,SATA 6.0 Gb/s,,SSD
1ea77ec3-7bac-41eb-b50b-ab4de7fc233d,0.06,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
f394f95e-94d7-4b8a-a71c-4be82d83735b,0.114,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
7d05f511-2759-40a5-a126-bec59061b681,0.08,250.0,2.5,SATA 6.0 Gb/s,,SSD
5235c7c6-10ca-426a-850d-fad3b6e338f5,0.10400000000000001,120.0,2.5,SATA 6.0 Gb/s,,SSD
ef348be5-9c60-4939-be8b-6cb3e7ab50d3,0.30000000000000004,500.0,2.5,SATA 6.0 Gb/s,512.0,SSD
03fffe78-b7f5-4e8a-8436-c4eade8958cb,0.058,1000.0,2.5,SATA 6.0 Gb/s,64.0,7200
6834d00f-0f49-44ba-8d87-e0f2cc38f01d,0.051000000000000004,480.0,2.5,SATA 6.0 Gb/s,,SSD
87a89ee8-65e7-4929-91d7-f3172963ae06,0.037,4000.0,3.5,SATA 6.0 Gb/s,256.0,7200
cb27bf4d-92d1-4abc-8d11-2545d489de6a,0.04,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
0ebb4633-473b-4ce1-9365-10ff387755a8,0.027,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
3d8013c9-2269-454e-9965-336eeb5ad94f,0.058,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
34668bf8-f64c-4f3e-99a7-5215d4b64d77,0.085,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
f477df8f-2c5a-4eb7-bb16-f765da7118e2,0.05,1000.0,2.5,SATA 6.0 Gb/s,,SSD
d5b3b396-a02b-41f1-a0bd-25b6baba16a2,0.164,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
e34d95f4-ddeb-40e4-90fa-7abfff05cc2b,0.128,4000.0,2.5,SATA 6.0 Gb/s,,SSD
74c8c639-09c1-467f-905f-3a6862b3185c,0.154,250.0,M.2-2280,M.2 SATA,,SSD
2ebec3a1-5b3c-4231-a03d-c84cd22584ff,0.096,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
dbecf3db-4eec-4c77-a6c0-2f86c0f9311d,0.047,1000.0,2.5,SATA 6.0 Gb/s,128.0,5400
0a59d1d0-5fbe-4f20-b2c6-d4657134053e,0.11900000000000001,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
1c49ba31-ed0b-4c97-b781-a85b90e3e6b3,0.425,250.0,M.2-2280,M.2 SATA,512.0,SSD
468f7010-c762-4ab1-878a-b2b1f0321857,0.046,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
c41df508-0039-490a-9393-dfbaae573d94,0.019,18000.0,3.5,SATA 6.0 Gb/s,256.0,7200
f59adb25-3b72-4837-82c4-46e560a7996b,0.137,512.0,2.5,SATA 6.0 Gb/s,,SSD
44d10836-a82c-4ddc-bdf4-23801e6a3153,0.062,256.0,2.5,SATA 6.0 Gb/s,,SSD
5555ae2a-38fc-4e07-80d8-35e5efc7bddf,0.059000000000000004,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
35e93662-1186-4acf-9b33-ffdb31cc1b94,0.055,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
368fb2bc-4d08-44dd-b42a-252c4a3a2125,0.024,4000.0,3.5,SATA 6.0 Gb/s,256.0,7200
e1d5dc81-0b2b-4929-b1ae-ad0a9b96ec02,0.027,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
2889bdc3-3f6c-4690-b845-fb873d7f4a72,0.025,10000.0,3.5,SATA 6.0 Gb/s,256.0,7200
b861fe04-0a69-450e-a19b-9c0fa1194b4d,0.1,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
b854c7c3-3c7b-4d42-9592-7c175206245d,0.08,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
36369015-b48a-4e1f-87f2-61d84b2c504b,0.02,18000.0,3.5,SATA 6.0 Gb/s,512.0,7200
24d3c912-0ce6-443e-8885-54be3d4b82a1,0.039,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
6ee4af62-0235-4be3-ba6f-c696d4257f62,0.12,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
49479da7-5a64-45b2-80d0-abed393c892e,0.234,500.0,M.2-2280,M.2 PCIe 3.0 X2,,SSD
abcc267d-0371-4786-b6b9-1bba7bce9d01,0.025,2000.0,3.5,SATA 6.0 Gb/s,64.0,7200
5b14ec29-1f1c-427b-8ba0-b1464e27c80c,0.083,960.0,2.5,SATA 6.0 Gb/s,,SSD
df8684ec-31ac-4bee-bddd-36aa827c7534,0.547,128.0,2.5,SATA 6.0 Gb/s,,SSD
334a36df-c9f3-45b3-b8f5-798dca442805,0.039,4000.0,3.5,SATA 6.0 Gb/s,64.0,5900
3ecdeb72-88e4-403a-a14e-5c96f0fcb1b5,0.026000000000000002,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
ff8950b7-e4d0-43fb-a888-3f4ce5944356,0.096,250.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
bec60098-2436-4d10-92ab-9b157b8a855b,0.06,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
8e1af141-74ab-4fa9-a470-41e43aa33413,0.02,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
b0ae7ba1-f3e0-4c97-8ab0-897ce60f79fc,0.023,4000.0,3.5,SATA 6.0 Gb/s,256.0,5000
82d35a72-9c44-4eeb-b05f-3d25ba1dcaad,0.021,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
e5583bc7-3324-4887-a055-d80fe2111aa0,1.139,32.0,2.5,SATA 6.0 Gb/s,,SSD
28c244e1-93ea-4344-8671-b29ce2b90810,0.148,256.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
7543d364-2921-43f5-8685-9908158aaca4,0.16,250.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
a98c972f-4a93-4925-81a8-a1b9e0c53dbf,0.018000000000000002,10000.0,3.5,SATA 6.0 Gb/s,256.0,7200
811aa574-411c-4b9e-9e6e-6a6410ca7d2e,0.067,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
c7f988a8-c2a3-4bb4-8860-3de086416387,0.055,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
07e5026f-4340-42ca-8a48-29d7a2cf9cbf,0.053,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
b904a47d-295c-4ec4-ba97-004a4cd09b18,0.03,2000.0,3.5,SATA 6.0 Gb/s,256.0,7200
1a27abca-5a7d-4d57-bd86-340f9273cc0a,0.053,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
0c0a78bf-e14e-4121-95b3-f0ef36ae08c3,0.13,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
784af975-7681-426d-a3dc-2685caa105ff,0.023,12000.0,3.5,SATA 6.0 Gb/s,256.0,7200
5553205c-94a6-4fd7-bcfd-8aae51ea119d,0.046,480.0,2.5,SATA 6.0 Gb/s,,SSD
ee536d14-a18f-44f5-8371-ecfcbde500a7,0.075,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
5b9ba310-a4be-4440-a723-1fb5386b03b4,0.106,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
921c32d4-b506-4177-8d79-5577615965fb,0.061,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
5c63af1b-8f67-4922-a64b-4d3509cd3823,0.084,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
89bbcd1c-72af-426d-b205-e481d24c3e66,0.026000000000000002,12000.0,3.5,SATA 6.0 Gb/s,256.0,5400
8fb1ba90-e67e-47b1-80bd-9fcd48646298,0.137,250.0,3.5,SATA 6.0 Gb/s,16.0,7200
15499253-84ea-4256-b47a-005da0e27377,0.017,16000.0,3.5,SATA 6.0 Gb/s,512.0,7200
f555da33-f458-4ce0-8c30-93e95f843e5b,0.02,4000.0,3.5,SATA 3.0 Gb/s,256.0,5400
33043fec-df06-4b39-b33e-632f127e8e9c,0.1,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
e76a940e-286f-44e0-85ee-7f32ebc2a578,0.075,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
c5ffbda3-447d-42c0-a1c1-5b16b4f19aaf,0.538,275.0,2.5,SATA 6.0 Gb/s,,SSD
3c220656-f66c-4480-97d7-f12ae01ff9ba,0.083,240.0,2.5,SATA 6.0 Gb/s,,SSD
e4a9e1e4-82d6-4804-811b-0d4e9833893b,0.199,120.0,2.5,SATA 6.0 Gb/s,,SSD
c974e1c8-240c-4e46-b5d8-3f185c5d236d,0.047,512.0,2.5,SATA 6.0 Gb/s,,SSD
9cdad8a1-7cc4-4877-a793-e9d7b90ec81b,0.036000000000000004,2000.0,3.5,SATA 6.0 Gb/s,256.0,5400
8b22f0df-d2c1-4111-812e-ba8bf8486bf6,0.045,2000.0,3.5,SATA 6.0 Gb/s,64.0,7200
f8c25d91-203d-44b7-8043-d60c5401a341,0.048,2000.0,3.5,SATA 6.0 Gb/s,64.0,
d926292a-b469-4c55-8efe-b9bb2624d377,0.056,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
debc7857-67bf-4d76-84d7-a18456d2eec2,0.107,8000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
ecd9d323-c2b7-492c-afde-882fbac43b84,0.064,512.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
a1ff926c-07fe-45bb-81ae-755900a91192,0.14300000000000002,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
695b3b5a-efb1-4d86-8dfc-8b037348cc31,0.1,1000.0,M.2-2242,M.2 PCIe 3.0 X4,,SSD
b71cc77d-58ca-459a-8109-68495772736f,0.019,6000.0,3.5,SATA 6.0 Gb/s,128.0,5400
92eeac2c-9025-4aa3-9108-11056fef54e3,0.07100000000000001,240.0,2.5,SATA 6.0 Gb/s,,SSD
b394aee1-d8e1-43f5-a3a4-746c7f4f0869,0.099,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
d31f4c7d-9807-4768-8677-25fd70990aec,0.325,1000.0,2.5,SATA 6.0 Gb/s,1024.0,SSD
b91beb90-8452-41f4-98d0-755f3724a2da,0.032,2000.0,3.5,SATA 6.0 Gb/s,256.0,5400
8e5fdff7-e7f5-4f46-804a-fef67ee9eea6,0.09,2000.0,2.5,SATA 6.0 Gb/s,,SSD
935f2907-876b-4810-abe0-b9cf8c7ca083,0.031,8000.0,3.5,SATA 6.0 Gb/s,256.0,5400
b725b270-fbb8-403a-8180-52bef686dec0,0.089,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
c95a37bc-42da-415d-9796-0662b84a07f2,0.018000000000000002,18000.0,3.5,SATA 6.0 Gb/s,256.0,7200
9763c1e6-dd45-4f89-8c5d-92498fe43700,0.036000000000000004,1000.0,M.2-2280,M.2 SATA,,SSD
5b7db987-7c03-4481-a4e0-3dceeee36ffd,0.039,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
4f2f7fe1-6f32-481e-9ca6-5be1329a0eca,0.033,2000.0,2.5,SATA 6.0 Gb/s,128.0,5400
a748e855-500c-4977-b2e1-8726a3b3fe02,0.08600000000000001,256.0,2.5,SATA 6.0 Gb/s,,SSD
3c39d045-2de6-46d2-9450-be4021756d17,0.12,250.0,2.5,SATA 6.0 Gb/s,,SSD
635263ee-d94f-48a9-81b4-cb8292c2c308,0.417,480.0,2.5,SATA 6.0 Gb/s,,SSD
155cb605-bea3-4553-b86c-0b67ec423771,0.062,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
09c144b1-4d91-4055-84a5-ad0ddf19281b,0.055,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
5553a82b-60f0-48f9-8fdf-8c28b54967c2,0.052000000000000005,4000.0,2.5,SATA 6.0 Gb/s,,SSD
968079d9-a3e0-4eb1-872c-5e9f55676f22,0.06,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3ec76980-e20a-4d3b-89a2-98fcd13684c3,0.022,10000.0,3.5,SATA 6.0 Gb/s,512.0,7200
fa28f7eb-1c61-4cd0-80f0-2a9a56975d10,0.024,4000.0,3.5,SATA 6.0 Gb/s,64.0,5900
4804638e-b2fc-4df9-9e1c-7fcca41ebb46,2.312,800.0,PCIe,PCIe x4,,SSD
fce0add8-93ea-4e59-95b2-c2c13f96140a,0.082,2048.0,2.5,SATA 6.0 Gb/s,,SSD
2f18c061-0d0b-4b7a-864e-cbc1bea9c2df,0.328,500.0,2.5,SATA 6.0 Gb/s,,SSD
ac67bd04-7a18-46b6-aeb0-13966c61d75e,0.044,5000.0,3.5,SATA 6.0 Gb/s,128.0,5900
29342999-c986-4a24-b8f6-3e44251763d0,0.11900000000000001,1000.0,M.2-2280,M.2 PCIe 3.0 X4,1024.0,SSD
fe13b83d-159c-4ea0-a1e2-c2ef220fc292,0.512,500.0,M.2-2280,M.2 SATA,,SSD
a967cfb0-c174-4cd7-b787-2c3e8b7c4b4c,0.04,320.0,2.5,SATA 3.0 Gb/s,8.0,5400
f4244ce9-ec9d-4b7b-9fe4-a9fdf1cc41eb,0.84,256.0,2.5,SATA 6.0 Gb/s,512.0,SSD
a09e7b3c-f16c-49ed-ad41-9d45187ac58c,0.053,1000.0,M.2-2280,M.2 SATA,,SSD
116858e5-1055-4343-af36-0a5159d8914a,0.112,250.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
73319155-3da3-4907-8c98-de0592c86e4d,0.047,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
b1586deb-52a3-45a3-84fd-133feccd0c77,0.20500000000000002,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
d87884e5-deb2-4487-bfaf-9ec254f6211d,0.076,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
d38fb840-9227-4045-bfde-74b133415372,0.055,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
064128c0-27e2-48f9-97a8-efe700774305,0.053,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
8e18e0c6-e708-4368-85fd-71c8d5e9446a,0.07,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
c978f8b7-889b-4b28-b2bd-3c10c109a7f8,0.02,12000.0,3.5,SATA 6.0 Gb/s,256.0,7200
ee998a65-d305-4205-acce-015dbc5d3873,0.019,12000.0,3.5,SATA 6.0 Gb/s,256.0,7200
2254f295-cd57-4c26-baa8-56e13b214a9c,0.156,120.0,2.5,SATA 6.0 Gb/s,,SSD
12335650-6cc2-4764-b9ef-d214dcd86b35,0.093,1000.0,3.5,SATA 6.0 Gb/s,64.0,7200
61c7acac-dc78-493a-8dff-ca6b44340a5c,0.016,18000.0,3.5,SATA 6.0 Gb/s,512.0,7200
3d970738-ec7e-49fb-b126-c41cddfb2d88,0.034,6000.0,3.5,SATA 6.0 Gb/s,256.0,7200
faeab1f2-0aa7-40e1-9357-6e45647a64fb,0.02,3000.0,3.5,SATA 6.0 Gb/s,64.0,7200
05ce516d-7a78-4d6c-a9f1-600dde12fc22,0.024,16000.0,3.5,SATA 6.0 Gb/s,256.0,7200
f7c8076a-e932-428c-ad7a-96c4d392bdcd,0.024,4000.0,3.5,SATA 6.0 Gb/s,64.0,5400
eedfda2d-a846-4416-9442-7775dd2a2abd,0.092,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
5ac4e316-3b9e-41e4-8323-40d3b75a67ed,0.158,512.0,M.2-2280,M.2 PCIe 3.0 X4,512.0,SSD
565c3490-6846-4b59-a02e-e3bb4be3dd5e,0.167,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
8035d670-2c75-4e13-9bb8-f631bfd54387,0.586,128.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
4bde9a2d-022d-4dd2-bb2a-69f399e23174,0.146,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
141bfa43-afd8-427e-9a45-a6d2bbe6fd4d,0.156,256.0,2.5,SATA 6.0 Gb/s,,SSD
a425a321-d948-4cf6-b07d-a50def58f33b,0.07,4000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
7b7aecd2-c26c-427e-a512-9ff96acb7bbf,0.053,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
02b925fc-3be9-42d5-b885-1ba0ff674c45,0.058,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
87a54cb1-463a-4b17-957b-2457494f9983,0.075,4000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3d13566a-2a68-4a38-95fd-1c1a007563d8,0.052000000000000005,960.0,2.5,SATA 6.0 Gb/s,,SSD
9b207fae-affb-4926-8177-7658277a1d42,0.07,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
01290799-b6a2-4306-9595-297d1598ebdb,0.03,6000.0,3.5,SATA 6.0 Gb/s,256.0,7200
e262bcc8-09da-4c37-8ee5-d93be0777b41,0.07,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
f9d74e47-2385-4b38-adf2-b7399caeb31e,0.43,128.0,M.2-2280,M.2 PCIe 3.0 X2,,SSD
9a71a93b-e698-4ca3-88f4-71d2087435c0,1.093,32.0,M.2-2260,M.2 SATA,,SSD
c8864974-6b8d-4417-ad99-da1183fbfe91,0.052000000000000005,4000.0,2.5,SATA 6.0 Gb/s,,SSD
bdd4894b-7d76-4ab7-8184-48906c5274b7,0.079,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
b5c0f740-80eb-48f7-98ff-cc82c8fe45f2,0.049,2000.0,2.5,SATA 6.0 Gb/s,,SSD
fb57a02f-fd7e-4cfd-8d6b-a98566e46cf8,0.044,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
c5b6c89a-3e07-4d01-8a50-882007c61e8f,0.14200000000000002,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
b74a9ac5-1617-4374-8cf5-74e40df222df,0.06,1000.0,2.5,SATA 6.0 Gb/s,32.0,7200
9495b2bf-c32f-49d8-90c8-12b21fcf7409,0.154,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
b3ab4ff1-8968-46d5-9df7-66f2fe8838d2,0.126,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
537f2824-e833-42f0-9983-213978b5b5e6,0.029,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
3b6fe6f9-de1c-4f14-a795-63eadade98e9,0.14300000000000002,512.0,M.2-2280,M.2 SATA,,SSD
23629984-ae19-4a5b-aa1c-97b6fdc4f71a,0.25,2000.0,PCIe,PCIe x8,,SSD
b80fc930-0709-49a3-8587-90e6390444a1,0.315,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
c9f14c09-d000-4e0b-b2cb-97c1500fe5f4,0.111,8000.0,2.5,U.2,,SSD
5786ee5c-0132-4bd8-ab2a-410b658a4c19,0.125,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
ad9751b6-b20b-4d5e-bd1e-8465188d9713,0.17400000000000002,512.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
1f833fa6-b328-426c-be38-9e5b259ace21,0.073,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
43a9417b-edf2-4299-8c44-c873823e6b21,0.059000000000000004,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
235b4125-1d31-4bb6-a2da-fc57c482fde1,0.033,3000.0,3.5,SATA 3.0 Gb/s,64.0,5400
32715cb2-f7a9-4e8b-b5b6-1cc939bd48c9,0.048,480.0,2.5,SATA 6.0 Gb/s,,SSD
5f28e223-e379-442a-b3db-e001a2661d7d,0.092,250.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
90bc3775-d2e9-4099-a08d-bbfa4ba17a36,0.055,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
8d089cb5-63da-4395-90e9-37f98266a6ac,0.07,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
6a6e02ac-1a1a-4210-bc84-618dd3c93d20,0.221,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
b17b4249-bd82-4a15-9066-9bd6cc2d275a,0.022,12000.0,3.5,SATA 6.0 Gb/s,512.0,7200
bd799631-ddd9-4c11-bb98-4549d5fbcc73,0.068,480.0,2.5,SATA 6.0 Gb/s,,SSD
9b33e498-4099-40d0-be5b-c361ddc6c950,0.177,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
8d1f3ead-8964-4032-9857-b329a79018dc,0.12,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
6a4d1c48-e070-47e6-8c42-df8f1b6f8e9f,0.45,2000.0,PCIe,PCIe x4,,SSD
263fde75-b45f-4146-9656-fc1238a53382,0.022,4000.0,3.5,SATA 6.0 Gb/s,128.0,5400
afa5f4cf-789f-45aa-9b0f-d760cfccf391,0.196,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
e7eff7b3-fd84-4bb1-aa28-3e4c4ca77d29,0.12,250.0,2.5,SATA 6.0 Gb/s,,SSD
2a66dc44-b2fa-4ebf-a71a-521c6bca68b1,0.027,10000.0,3.5,SATA 6.0 Gb/s,256.0,5400
761c92ad-03d0-41db-ac88-b5f0922f1dc6,0.092,4000.0,2.5,SATA 6.0 Gb/s,4096.0,SSD
a298852b-0530-49c8-89ca-47430d29a2eb,0.04,2000.0,3.5,SATA 6.0 Gb/s,64.0,7200
b89e60a7-670d-4a79-a90e-8871a813f8d0,0.232,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
6eb14029-73b4-4a7b-b219-66d2dca9f630,0.094,2000.0,2.5,SATA 6.0 Gb/s,,SSD
7b30e5a4-47fa-4087-96cf-d029141fe5da,0.018000000000000002,10000.0,3.5,SATA 6.0 Gb/s,256.0,7200
a7926c7a-a34f-4742-898b-65e8ef4266f0,0.168,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
613ca6fd-863c-4e8c-a363-d62073cb34cd,0.039,1000.0,2.5,SATA 6.0 Gb/s,128.0,5400
de95c5c1-b6ac-42f7-86c2-592e5ed9ab7a,0.048,4000.0,3.5,SATA 6.0 Gb/s,64.0,
60c1c4e2-438d-43c3-8f7e-5673dc949520,0.052000000000000005,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
74348b8d-69d5-4267-b7bb-e291840e0dac,0.6000000000000001,256.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3228652e-1f39-4593-ae24-ff58557d74f7,0.075,8000.0,2.5,SATA 6.0 Gb/s,,SSD
21fa814a-fc08-4287-abe4-c091aaa506af,0.059000000000000004,1920.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
8b2a48f4-010d-4979-b047-91716482e413,0.07,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
9ecb458b-ec3a-44a2-a616-b887e33e9159,0.076,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
d56b15e5-c3a0-4948-8ab0-aff0042279e2,0.295,500.0,2.5,SATA 6.0 Gb/s,,SSD
ee38cb1d-8372-46e3-8d85-97330e8a21d9,0.047,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
6e11b2f5-aa4a-4f27-a38a-5a7f582f5e3f,0.04,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
e6749874-8971-4803-8621-c0253de7e296,0.04,1000.0,2.5,SATA 6.0 Gb/s,,SSD
35b916c7-3bcd-448f-a89b-c20a3967c8c2,0.531,240.0,2.5,SATA 6.0 Gb/s,,SSD
5a238176-f406-4b23-abff-d9ff35fa8dcd,0.026000000000000002,2000.0,3.5,SATA 6.0 Gb/s,64.0,5400
22f4b492-16f9-4bfe-a221-d6524d9e9587,0.22,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
8d545202-64b2-4289-938b-06ff247a396b,0.02,6000.0,3.5,SATA 6.0 Gb/s,128.0,5400
42f298a9-38fe-4532-8dd6-c10e37cebb49,0.13,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
4cccbcac-c2eb-42b5-a079-b3911c40d3f4,0.106,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
142360ed-86e8-4dfa-8d2f-57d0465f2d65,0.106,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
c0cc2999-06b9-4a0b-b99e-9d59e792dd62,0.044,500.0,2.5,SATA 6.0 Gb/s,64.0,
9ed42e93-f818-48c9-9491-55824f5ec72f,0.052000000000000005,960.0,2.5,SATA 6.0 Gb/s,,SSD
f89fcb76-5202-48be-a3c0-cfb628f6cdfc,0.019,6000.0,3.5,SATA 6.0 Gb/s,256.0,5400
68c621a3-b7b9-401d-9349-be8635999f99,0.059000000000000004,2000.0,3.5,SATA 6.0 Gb/s,64.0,5900
78bbd662-42d3-4ac0-9998-84bfc8a649b0,0.056,1000.0,3.5,SATA 6.0 Gb/s,64.0,5900
6de2c395-308a-4ce5-ae41-54e9d7b6e386,0.08,250.0,2.5,SATA 6.0 Gb/s,,SSD
6a2b7c91-f012-4cf9-b933-d8663c44dcc0,0.107,256.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
32468b47-c968-47d7-91e4-ca6a869bbda1,0.371,256.0,2.5,SATA 6.0 Gb/s,,SSD
75403d20-f4b1-4f9e-95a1-a711fd7665ca,0.518,256.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
e1e6e1e7-7bff-467e-9c6a-dbc0350c83c8,0.019,12000.0,3.5,SATA 6.0 Gb/s,512.0,7200
13e9b588-1015-4a15-a336-e56e13bc305c,0.039,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
1cb41064-1244-49af-9375-607b24db61f6,0.022,4000.0,3.5,SATA 6.0 Gb/s,128.0,7200
a3d0c704-704a-44ff-a827-e0f9e3d17fc2,0.112,8000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
1f98a51d-650f-4373-a55b-1b94844eb7c1,0.066,1000.0,2.5,SATA 6.0 Gb/s,,SSD
73f92193-1445-4602-b8d6-efbdfeb32e54,0.151,500.0,3.5,SATA 6.0 Gb/s,64.0,10000
3fca4b77-107f-4542-80e8-620746961271,0.09,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
771fa063-b023-4eeb-b50a-23d31f8637ec,0.158,128.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
2186989a-8731-489a-9700-99353e979306,0.1,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
95ebda94-9ab6-44d9-bb00-7942c8c12509,0.022,3000.0,3.5,SATA 6.0 Gb/s,128.0,5400
8eb54c20-e5ff-4d01-86c0-b305f3628ad6,0.034,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
